event_id,index,review_period,cadence,announcement_date,effective_date,date_precision,event_type,ticker,source_name,source_url,retrieval_date,verification_status,notes
PA-RC-0081,LQ45,2024-Q2,quarterly,2024-04-24,2024-05-02,day,DELETE,PTMP,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0082,LQ45,2024-Q2,quarterly,2024-04-24,2024-05-02,day,DELETE,EMTK,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0083,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,ADD,AMMN,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0084,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,ADD,AVIA,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0085,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,ADD,BNGA,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0086,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,ADD,NCKL,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0087,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,ADD,NISP,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0088,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,ADD,PANI,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0089,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,DELETE,PTMP,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0090,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,DELETE,SMIL,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0091,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,DELETE,TINS,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0092,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,DELETE,TPIA,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0093,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,DELETE,TRON,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0094,IDX80,2024-Q2,quarterly,2024-04-24,2024-05-02,day,DELETE,WIFI,bisnis.com 20240424/1760213,https://market.bisnis.com/read/20240424/7/1760213/daftar-saham-indeks-lq45-terbaru-ammn-isat-masuk-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,IDX30 verified NO CHANGE. LQ45/IDX80 per bisnis; corroborated by kontan (2 Mei 2024).
PA-RC-0095,LQ45,2024-Q3,quarterly,2024-07-25,2024-08-01,day,ADD,JSMR,bisnis.com 20240725/1785558,https://market.bisnis.com/read/20240725/7/1785558/bei-rebalancing-indeks-lq45-idx30-idx80-cek-daftar-lengkapnya,2026-07-17,SECONDARY_CROSSCHECKED,IDX30 stated NO constituent change (weights only). LQ45 corroborated by kalderanews.
PA-RC-0096,LQ45,2024-Q3,quarterly,2024-07-25,2024-08-01,day,DELETE,SRTG,bisnis.com 20240725/1785558,https://market.bisnis.com/read/20240725/7/1785558/bei-rebalancing-indeks-lq45-idx30-idx80-cek-daftar-lengkapnya,2026-07-17,SECONDARY_CROSSCHECKED,IDX30 stated NO constituent change (weights only). LQ45 corroborated by kalderanews.
PA-RC-0097,IDX80,2024-Q3,quarterly,2024-07-25,2024-08-01,day,ADD,CMRY,bisnis.com 20240725/1785558,https://market.bisnis.com/read/20240725/7/1785558/bei-rebalancing-indeks-lq45-idx30-idx80-cek-daftar-lengkapnya,2026-07-17,SECONDARY_CROSSCHECKED,IDX30 stated NO constituent change (weights only). LQ45 corroborated by kalderanews.
PA-RC-0098,IDX80,2024-Q3,quarterly,2024-07-25,2024-08-01,day,ADD,SILO,bisnis.com 20240725/1785558,https://market.bisnis.com/read/20240725/7/1785558/bei-rebalancing-indeks-lq45-idx30-idx80-cek-daftar-lengkapnya,2026-07-17,SECONDARY_CROSSCHECKED,IDX30 stated NO constituent change (weights only). LQ45 corroborated by kalderanews.
PA-RC-0099,IDX80,2024-Q3,quarterly,2024-07-25,2024-08-01,day,DELETE,ASSA,bisnis.com 20240725/1785558,https://market.bisnis.com/read/20240725/7/1785558/bei-rebalancing-indeks-lq45-idx30-idx80-cek-daftar-lengkapnya,2026-07-17,SECONDARY_CROSSCHECKED,IDX30 stated NO constituent change (weights only). LQ45 corroborated by kalderanews.
PA-RC-0100,IDX80,2024-Q3,quarterly,2024-07-25,2024-08-01,day,DELETE,PTPP,bisnis.com 20240725/1785558,https://market.bisnis.com/read/20240725/7/1785558/bei-rebalancing-indeks-lq45-idx30-idx80-cek-daftar-lengkapnya,2026-07-17,SECONDARY_CROSSCHECKED,IDX30 stated NO constituent change (weights only). LQ45 corroborated by kalderanews.
PA-RC-0101,LQ45,2024-Q4,quarterly,2024-10-25,2024-11-01,day,ADD,ADMR,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0102,LQ45,2024-Q4,quarterly,2024-10-25,2024-11-01,day,ADD,SMRA,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0103,LQ45,2024-Q4,quarterly,2024-10-25,2024-11-01,day,DELETE,GGRM,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0104,LQ45,2024-Q4,quarterly,2024-10-25,2024-11-01,day,DELETE,HRUM,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0105,IDX30,2024-Q4,quarterly,2024-10-25,2024-11-01,day,ADD,MAPI,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0106,IDX30,2024-Q4,quarterly,2024-10-25,2024-11-01,day,ADD,MBMA,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0107,IDX30,2024-Q4,quarterly,2024-10-25,2024-11-01,day,DELETE,BUKA,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0108,IDX30,2024-Q4,quarterly,2024-10-25,2024-11-01,day,DELETE,ITMG,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0109,IDX80,2024-Q4,quarterly,2024-10-25,2024-11-01,day,ADD,MIDI,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0110,IDX80,2024-Q4,quarterly,2024-10-25,2024-11-01,day,ADD,SMDR,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0111,IDX80,2024-Q4,quarterly,2024-10-25,2024-11-01,day,DELETE,SILO,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0112,IDX80,2024-Q4,quarterly,2024-10-25,2024-11-01,day,DELETE,TBIG,bisnis.com 20241027/1810909,https://market.bisnis.com/read/20241027/7/1810909/bei-rebalancing-indeks-lq45-idx30-dan-idx80-cek-selengkapnya,2026-07-17,SECONDARY_SINGLE,
PA-RC-0113,LQ45,2025-Q1,quarterly,2025-01-23,2025-02-03,day,ADD,CTRA,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0114,LQ45,2025-Q1,quarterly,2025-01-23,2025-02-03,day,ADD,JPFA,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0115,LQ45,2025-Q1,quarterly,2025-01-23,2025-02-03,day,ADD,MAPA,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0116,LQ45,2025-Q1,quarterly,2025-01-23,2025-02-03,day,DELETE,BUKA,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0117,LQ45,2025-Q1,quarterly,2025-01-23,2025-02-03,day,DELETE,INTP,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0118,LQ45,2025-Q1,quarterly,2025-01-23,2025-02-03,day,DELETE,MTEL,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0119,IDX30,2025-Q1,quarterly,2025-01-23,2025-02-03,day,ADD,EXCL,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0120,IDX30,2025-Q1,quarterly,2025-01-23,2025-02-03,day,ADD,ISAT,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0121,IDX30,2025-Q1,quarterly,2025-01-23,2025-02-03,day,DELETE,ACES,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0122,IDX30,2025-Q1,quarterly,2025-01-23,2025-02-03,day,DELETE,PGEO,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0123,IDX80,2025-Q1,quarterly,2025-01-23,2025-02-03,day,ADD,LSIP,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0124,IDX80,2025-Q1,quarterly,2025-01-23,2025-02-03,day,ADD,SSIA,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0125,IDX80,2025-Q1,quarterly,2025-01-23,2025-02-03,day,ADD,TAPG,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0126,IDX80,2025-Q1,quarterly,2025-01-23,2025-02-03,day,DELETE,BUKA,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0127,IDX80,2025-Q1,quarterly,2025-01-23,2025-02-03,day,DELETE,MPMX,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0128,IDX80,2025-Q1,quarterly,2025-01-23,2025-02-03,day,DELETE,SMDR,bisnis.com 20250123/1834176,https://market.bisnis.com/read/20250123/7/1834176/rebalancing-indeks-utama-lq45-idx30-dan-idx80-cek-konstituen-terbaru,2026-07-17,SECONDARY_CROSSCHECKED,LQ45/IDX30 corroborated by theeconopost.
PA-RC-0129,IDX30,2025-Q2,quarterly,2025-04-26,2025-05-02,day,ADD,BBTN,kompas.com 2025/04/26/222019126,https://money.kompas.com/read/2025/04/26/222019126/idx30-dan-idx80-dirombak-ini-saham-yang-masuk-dan-keluar,2026-07-17,SECONDARY_SINGLE,LQ45 verified NO CHANGE. IDX30/IDX80 per kompas; minor eval.
PA-RC-0130,IDX30,2025-Q2,quarterly,2025-04-26,2025-05-02,day,DELETE,ARTO,kompas.com 2025/04/26/222019126,https://money.kompas.com/read/2025/04/26/222019126/idx30-dan-idx80-dirombak-ini-saham-yang-masuk-dan-keluar,2026-07-17,SECONDARY_SINGLE,LQ45 verified NO CHANGE. IDX30/IDX80 per kompas; minor eval.
PA-RC-0131,IDX80,2025-Q2,quarterly,2025-04-26,2025-05-02,day,ADD,BUKA,kompas.com 2025/04/26/222019126,https://money.kompas.com/read/2025/04/26/222019126/idx30-dan-idx80-dirombak-ini-saham-yang-masuk-dan-keluar,2026-07-17,SECONDARY_SINGLE,LQ45 verified NO CHANGE. IDX30/IDX80 per kompas; minor eval.
PA-RC-0132,IDX80,2025-Q2,quarterly,2025-04-26,2025-05-02,day,ADD,DSNG,kompas.com 2025/04/26/222019126,https://money.kompas.com/read/2025/04/26/222019126/idx30-dan-idx80-dirombak-ini-saham-yang-masuk-dan-keluar,2026-07-17,SECONDARY_SINGLE,LQ45 verified NO CHANGE. IDX30/IDX80 per kompas; minor eval.
PA-RC-0133,IDX80,2025-Q2,quarterly,2025-04-26,2025-05-02,day,DELETE,BMTR,kompas.com 2025/04/26/222019126,https://money.kompas.com/read/2025/04/26/222019126/idx30-dan-idx80-dirombak-ini-saham-yang-masuk-dan-keluar,2026-07-17,SECONDARY_SINGLE,LQ45 verified NO CHANGE. IDX30/IDX80 per kompas; minor eval.
PA-RC-0134,IDX80,2025-Q2,quarterly,2025-04-26,2025-05-02,day,DELETE,MIDI,kompas.com 2025/04/26/222019126,https://money.kompas.com/read/2025/04/26/222019126/idx30-dan-idx80-dirombak-ini-saham-yang-masuk-dan-keluar,2026-07-17,SECONDARY_SINGLE,LQ45 verified NO CHANGE. IDX30/IDX80 per kompas; minor eval.
PA-RC-0135,LQ45,2025-Q3,quarterly,2025-07-25,2025-08-01,day,ADD,AADI,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0136,LQ45,2025-Q3,quarterly,2025-07-25,2025-08-01,day,ADD,SCMA,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0137,LQ45,2025-Q3,quarterly,2025-07-25,2025-08-01,day,DELETE,ESSA,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0138,LQ45,2025-Q3,quarterly,2025-07-25,2025-08-01,day,DELETE,SIDO,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0139,IDX30,2025-Q3,quarterly,2025-07-25,2025-08-01,day,ADD,JPFA,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0140,IDX30,2025-Q3,quarterly,2025-07-25,2025-08-01,day,ADD,ITMG,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0141,IDX30,2025-Q3,quarterly,2025-07-25,2025-08-01,day,DELETE,BBTN,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0142,IDX30,2025-Q3,quarterly,2025-07-25,2025-08-01,day,DELETE,MAPI,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0143,IDX80,2025-Q3,quarterly,2025-07-25,2025-08-01,day,ADD,AADI,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0144,IDX80,2025-Q3,quarterly,2025-07-25,2025-08-01,day,ADD,PTRO,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0145,IDX80,2025-Q3,quarterly,2025-07-25,2025-08-01,day,ADD,RAJA,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0146,IDX80,2025-Q3,quarterly,2025-07-25,2025-08-01,day,DELETE,GGRM,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0147,IDX80,2025-Q3,quarterly,2025-07-25,2025-08-01,day,DELETE,GJTL,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0148,IDX80,2025-Q3,quarterly,2025-07-25,2025-08-01,day,DELETE,NISP,bisnis.com 20250728/1896891,https://market.bisnis.com/read/20250728/7/1896891/daftar-lengkap-hasil-rebalancing-indeks-lq45-idx30-idx80-efektif-1-agustus,2026-07-17,SECONDARY_CROSSCHECKED,Corroborated by kontan.co.id and blog.rivankurniawan.com.
PA-RC-0149,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,BUMI,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0150,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,DSSA,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0151,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,EMTK,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0152,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,HEAL,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0153,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,ADD,NCKL,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0154,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,ARTO,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0155,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,BRIS,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0156,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,JSMR,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
PA-RC-0157,LQ45,2025-Q4,quarterly,2025-10-28,2025-11-03,month,DELETE,MAPA,bisnis.com 20251028/1923846,https://market.bisnis.com/read/20251028/7/1923846/daftar-terbaru-emiten-penghuni-lq45-idx30-indeks-bisnis-27-per-november-2025,2026-07-17,SECONDARY_CROSSCHECKED,Effective day not precisely stated (month precision); nominal first trading day 3 Nov.
